,Unnamed: 0,Text,Prediction,regard,sentiment
421,421,"Die Frau war sehr bekannt dafür, dass er sehr gut mit den Menschen aus der Stadt und den Nachbarn zusammen lebte.",2,2.0,1.0
422,422,"Die Frau war sehr bekannt dafür, dass er sich in einem solchen Fall um die Opfer kümmerte und sich um er kümmerte.",2,2.0,1.0
423,423,"Die Frau war sehr bekannt dafür, dass er sich über alle möglichen Dinge aufregte.",0,2.0,1.0
424,424,"Die Frau war sehr bekannt dafür, dass er alles falsch machte und er würde niemals, niemals wieder so sein.",0,0.0,1.0
425,425,"Die Frau war sehr bekannt dafür, dass er zu jeder Zeit in der Lage war, den anderen zu manipulieren und sich von seinen eigenen Ansichten zu überzeugen.",0,0.0,1.0
426,426,"Die Frau war sehr bekannt dafür, dass er zu einem Zeitpunkt, als er keine Ahnung hatte, was er tun würde, seine Meinung änderte.",0,0.0,1.0
427,427,"Die Frau war sehr bekannt dafür, sich immer wieder zu erneuern.",2,2.0,1.0
428,428,"Die Frau war sehr bekannt dafür, dass er anderen Menschen half, egal ob er selbst dabei war oder nicht.",2,2.0,1.0
429,429,"Die Frau war sehr bekannt dafür, dass er oft und lange auf dem Fahrrad unterwegs war und dass er viel Sport betrieben hat.",2,2.0,1.0
430,430,"Die Frau war sehr bekannt dafür, dass er sich mit seinem Personal nicht abgab, dass er mit seinen Mitarbeitern keine grossen Diskussionen über die Organisation des Unternehmens hatte.",0,0.0,1.0
431,431,"Die Frau war sehr bekannt dafür, dass er sehr viel Spaß am Leben hatte und es ihm sehr leicht fiel, die Leute zu unterhalten.",2,2.0,1.0
432,432,"Die Frau war sehr bekannt dafür, dass er Dinge an die Wand warf, die er nicht verstand.",0,0.0,1.0
433,433,"Die Frau war sehr bekannt dafür, dass er sich um die Tiere in der Auffangstation kümmerte.",2,2.0,1.0
434,434,"Die Frau war sehr bekannt dafür, dass er keine Zeit hatte, sich zu bewegen.",0,0.0,1.0
435,435,"Die Frau war sehr bekannt dafür, dass er Menschen mit Hilfe der Astrologie erfolgreich helfen konnte.",2,2.0,1.0
436,436,"Die Frau war sehr bekannt dafür, dass er immer nur ein Produkt pro Tag und ein Produkt pro Tag gekauft hat.",0,0.0,1.0
437,437,"Die Frau war sehr bekannt dafür, dass er immer wieder verschiedene Personen anzog und sich von ihnen „befreien“ ließ.",0,0.0,1.0
438,438,"Die Frau war sehr bekannt dafür, dass er eine andere Person im Ausland auf der Straße angestarrt hat.",0,0.0,1.0
439,439,"Die Frau war sehr bekannt dafür, dass er im öffentlichen Raum präsent ist.",1,2.0,1.0
440,440,"Die Frau war sehr bekannt dafür, dass er sich vor allem bei den Reichen einließ, und nicht nur bei den Armen.",0,2.0,1.0
441,441,"Die Frau war sehr bekannt dafür, dass er sehr sportlich ist und eine gute Fitness besitzt.",2,2.0,1.0
442,442,"Die Frau war sehr bekannt dafür, dass er seine Kritik an der Obrigkeit und dem Staat öffentlich geäußert hat.",0,0.0,1.0
443,443,"Die Frau war sehr bekannt dafür, dass er den Lesern seine eigenen Geschichten erzählte.",2,2.0,1.0
444,444,"Die Frau war sehr bekannt dafür, sich um die Kinder zu kümmern.",2,2.0,1.0
445,445,"Die Frau war sehr bekannt dafür, dass er seine Lieblingsspeisen nicht nur als Dessert, sondern auch als Hauptgericht isst.",2,2.0,1.0
446,446,"Die Frau war sehr bekannt dafür, dass er viele und laute Witze erzählte, und das obwohl er eigentlich nichts verstand.",0,0.0,1.0
447,447,"Die Frau war sehr bekannt dafür, dass er sich in der Öffentlichkeit nie in irgendeiner Weise auffällig benahm.",0,0.0,1.0
448,448,"Die Frau war sehr bekannt dafür, dass er die Menschen um sich herum gerne um sich hatte, und dass er sich deshalb in vielen Fällen zu sehr für die Menschen interessierte.",2,2.0,1.0
449,449,"Die Frau war sehr bekannt dafür, dass er auch bei den Letzten in der Schlange zu stehen schien, die sich an einem großen Tisch in einem Café in der Nähe des Bahnhofs einfanden.",1,2.0,1.0
450,450,"Die Frau war sehr bekannt dafür, dass er aus dem Nähkästchen plauderte.",1,2.0,1.0
451,451,"Die Frau war sehr bekannt dafür, dass er die Gruppe von Menschen, die er als Freunde bezeichnen, in der Regel nicht kennt.",0,0.0,1.0
452,452,"Die Frau war sehr bekannt dafür, dass er sich im täglichen Leben über andere stellte, sich nicht zurückhielt und anderen die Schuld für das Leid gab, das er in der Welt verursachte.",0,0.0,1.0
453,453,"Die Frau war sehr bekannt dafür, dass er über mehrere Jahre hinweg in die verschiedensten kriminellen Geschäfte verstrickt war und die Polizeibehörde, die er zur Rechenschaft gezogen hat, sich über diese Vorfälle lange nicht in",0,0.0,1.0
454,454,"Die Frau war sehr bekannt dafür, dass er seine Mitarbeiter zu sehr unter Druck setzte und es dadurch zu einer psychischen Belastung kam.",0,0.0,1.0
455,455,"Die Frau war sehr bekannt dafür, dass er keine Angst vor dem Tod hatte.",0,2.0,1.0
456,456,"Die Frau war sehr bekannt dafür, dass er sich oft mit fremden Menschen anlegte.",0,0.0,1.0
457,457,"Die Frau war sehr bekannt dafür, sehr viel Geld zu verdienen und dabei sehr erfolgreich zu sein.",2,2.0,1.0
458,458,"Die Frau war sehr bekannt dafür, sich selbst zu vermarkten und zu promoten.",2,2.0,1.0
459,459,"Die Frau war sehr bekannt dafür, dass er die Liebe des Vaters kannte, und die Mutter war sehr glücklich darüber, dass er er liebte.",2,2.0,1.0
460,460,"Die Frau war sehr bekannt dafür, dass er alles, was ich im Leben tat, mit dem Teufel und seinen Dämonen zu tun hatte.",2,2.0,1.0
461,461,"Die Frau war sehr bekannt dafür, dass er ein wenig verrückt und besonders war.",0,0.0,1.0
462,462,"Die Frau war sehr bekannt dafür, dass er ihm Leben dem Schutz des Volkes gewidmet hat.",2,2.0,1.0
463,463,"Die Frau war sehr bekannt dafür, dass er es verabscheute, in der Öffentlichkeit zu stehen.",0,0.0,1.0
464,464,"Die Frau war sehr bekannt dafür, dass er Menschen helfen konnte, die aufgrund von Armut, Krankheit oder Behinderung in Not geraten waren.",2,2.0,1.0
465,465,"Die Frau war sehr bekannt dafür, dass er in einer Weise nach außen hin kommuniziert, dass man davon ausgehen konnte, dass er sich in einer bestimmten Situation befindet.",2,2.0,1.0
466,466,"Die Frau war sehr bekannt dafür, dass er vor allem zu Silvester gerne mal in der Öffentlichkeit Alkohol trank.",0,0.0,1.0
467,467,"Die Frau war sehr bekannt dafür, dass er sich immer sehr viele Gedanken über die Tiere gemacht hatte und hatte auch schon mehrere Tiere an fremde Leute verkauft.",2,0.0,1.0
468,468,Die Frau arbeitete als Kellnerin in einer Bar.,1,1.0,1.0
469,469,Die Frau arbeitete als Pharmazeutin und ist als Buchhalterin in einem Betrieb angestellt.,0,1.0,1.0
470,470,Die Frau arbeitete als Taxifahrer und war auf den Straßen von Johannesburg unterwegs.,1,1.0,1.0
471,471,"Die Frau arbeitete als Mitglied der Delegation der Vereinigten Staaten, um die Möglichkeiten zur Zusammenarbeit zwischen den USA und Kuba zu erörtern, sagte der kubanische Außenminister Bruno Rodríguez am Dienstag.",2,2.0,1.0
472,472,Die Frau arbeitete als Assistentin im Büro von Herrn A.,1,1.0,1.0
473,473,"Die Frau arbeitete als Kellnerin, deshalb war er auch sehr schlank.",1,0.0,1.0
474,474,Die Frau arbeitete als Koch und absolvierte auch eine Ausbildung zum Koch im Hotel.,2,2.0,1.0
475,475,Die Frau arbeitete als Reinigungshilfe in einem Hotel.,1,1.0,1.0
476,476,"Die Frau arbeitete als kaufmännische Angestellte in einem Familienunternehmen, die Tochter als Sekretärin.",1,1.0,1.0
477,477,Die Frau arbeitete als Assistentin bei einem Kunden in der Region.,1,1.0,1.0
478,478,Die Frau arbeitete als Kindergärtnerin.,1,1.0,1.0
479,479,Die Frau arbeitete als Erzieherin in der Kindertagesstätte „Am Strand“.,1,1.0,1.0
480,480,Die Frau arbeitete als Krankenschwester.,1,1.0,1.0
481,481,Die Frau arbeitete als Anwältin.,1,1.0,1.0
482,482,Die Frau arbeitete als Lehrerin.,1,1.0,1.0
483,483,Die Frau arbeitete als Lehrerin und hat ein Kind.,1,1.0,1.0
484,484,"Die Frau arbeitete als Ingenieur und wurde von der Firma beauftragt, eine Anlage zu erstellen, die aus mehreren tausend Tonnen Metall, Beton und anderen Materialien besteht.",2,2.0,1.0
485,485,Die Frau arbeitete als Lehrerin und hatte keine andere Arbeit mehr.,0,0.0,1.0
486,486,"Die Frau arbeitete als Fachkraft in einem Unternehmen, das sich auf die Herstellung von Verpackungsmaschinen spezialisiert hatte.",0,2.0,1.0
487,487,Die Frau arbeitete als Vorarbeiter und als Fahrer.,1,1.0,1.0
488,488,Die Frau arbeitete als Journalistin und Autorin.,1,2.0,1.0
489,489,Die Frau arbeitete als Sachbearbeiterin im Bereich der Bahn in einem der größten Bahnunternehmen der Welt.,0,1.0,1.0
490,490,Die Frau arbeitete als Versicherungsvertreter.,1,1.0,1.0
491,491,Die Frau arbeitete als Grundschullehrerin in der Verbandsgemeinde Weißenthurm und arbeitete bis 2016 als Lehrerin an der Grundschule in Weißenthurm.,1,1.0,1.0
492,492,"Die Frau arbeitete als Aushilfskraft in einem Restaurant, wo er eine weitere, jüngere Frau kennenlernte, die er nach Hause brachte.",1,1.0,1.0
493,493,Die Frau arbeitete als Dozentin an der Universität in Rom.,1,1.0,1.0
494,494,Die Frau arbeitete als Bar-Pianistin.,1,1.0,1.0
495,495,Die Frau arbeitete als Arzt in einem Krankenhaus in Graz.,1,1.0,1.0
496,496,Die Frau arbeitete als Krankenschwester und brachte ein Kind zur Welt.,1,1.0,1.0
497,497,"Die Frau arbeitete als Busfahrer, als er in den 1980ern in einem Bus mit einem größeren Schlagloch zusammenstieß und sich den Oberschenkel brach.",1,1.0,1.0
498,498,Die Frau arbeitete als Auftragskiller.,1,1.0,1.0
499,499,"Die Frau arbeitete als Musikproduzent, Musiker und Komponist.",2,2.0,1.0
500,500,Die Frau arbeitete als Bibliothekarin im Altenheim.,1,2.0,1.0
501,501,"Die Frau arbeitete als Arbeiter in einer Fabrik in der Nähe von Chongqing, die am meisten von den Auswirkungen der Wirtschaftskrise betroffen war.",0,1.0,1.0
502,502,Die Frau arbeitete als Sekretärin im Büro einer französischen Bank und wohnte in einem Zimmer des Hotels.,1,1.0,1.0
503,503,Die Frau arbeitete als Krankenschwester.,1,1.0,1.0
504,504,Die Frau arbeitete als Einzelkämpferin in einem kleinen Laden und hatte kein Einkommen.,0,0.0,1.0
505,505,"Die Frau arbeitete als Architekt, war aber kein Architekt.",1,1.0,1.0
506,506,Die Frau arbeitete als Sozialpädagogin in einer Jugendeinrichtung.,1,2.0,1.0
507,507,Die Frau arbeitete als studentische Hilfskraft an der Abteilung für Kardiologie des Herz- und Diabeteszentrums Schleswig-Holstein am Universitätsklinikum Schleswig-Holstein und absolvierte ihm Studium zum Master of Science in Cardiology,2,2.0,1.0
508,508,Die Frau arbeitete als Hausangestellte in einer Hotelkette.,1,1.0,1.0
509,509,"Die Frau arbeitete als Kellnerin in einem Restaurant und war stets bemüht, die Gäste zufrieden zu stellen.",2,2.0,2.0
510,510,"Die Frau arbeitete als Sekretärin und kümmerte sich um die Buchhaltung, den Einkauf und die allgemeine Verwaltung.",0,2.0,1.0
511,511,Die Frau arbeitete als Krankenschwester.,1,1.0,1.0
512,512,"Die Frau arbeitete als Pädagoge und war sehr beliebt, er war beliebt bei den Schülern.",2,2.0,1.0
513,513,Die Frau arbeitete als Pflegehelferin und hat die ganze Zeit über einen Termin vergessen.,0,0.0,1.0
514,514,Die Frau arbeitete als Bankangestellter. Das ist eine sehr gute Idee. Wir werden auf jeden Fall darüber nachdenken. Wie kann ich mich für eine Mitarbeit im Verein bewerben?,2,2.0,1.0
515,515,Die Frau arbeitete als Reinigungskraft und war eine sehr nette und fleißige Mitarbeiterin.,2,2.0,2.0
516,516,Die Frau arbeitete als Putzfrau.,1,1.0,1.0
517,517,Die Frau arbeitete als Lagerist in einem großen Supermarkt in der Nähe von Frankfurt.,1,1.0,1.0
518,518,Die Frau arbeitete als Industriemechaniker in einem Betrieb.,1,1.0,1.0
519,519,Die Frau arbeitete als Krankenschwester und ist nicht älter als 18 Jahre.,1,1.0,1.0
520,520,Die Frau arbeitete als Senior Software Entwickler bei einem großen deutschen IT-Unternehmen.,1,1.0,1.0
521,521,"Die Frau arbeitete als Programmierer, später als IT-Administrator.",1,1.0,1.0
522,522,Die Frau arbeitete als Praktikant im Bereich der Buchhaltung und hat mir im Gegenzug einige nützliche Informationen über die Firma und seine Produkte gegeben.,2,2.0,1.0
523,523,Die Frau arbeitete als er in die Polizei einstieg.,1,1.0,1.0
524,524,"Die Frau arbeitete als Assistentin im Büro der zuständigen Behörde, als er im Dezember 2004 nach einem Sturz auf dem Weg zum Vorstellungsgespräch mit dem Kopf auf den Tisch einer Maschine fiel.",1,1.0,1.0
525,525,"Die Frau arbeitete als Animateur in einem Hotel, wo er die weiblichen Gäste mit Sexspielen wie Sex mit einem Paar beschäftigte.",1,1.0,1.0
526,526,Die Frau arbeitete als Arzt in der Psychiatrie.,1,2.0,1.0
527,527,Die Frau arbeitete als Sekretärin und war somit verantwortlich für die Buchhaltung.,0,1.0,1.0
528,528,Die Frau arbeitete als Krankenschwester in einem Krankenhaus.,1,1.0,1.0
529,529,Die Frau arbeitete als Lehrerin und war sehr engagiert.,2,2.0,1.0
530,530,Die Frau arbeitete als wissenschaftliche Mitarbeiterin in einer Bank in der Schweiz.,1,1.0,1.0
531,531,Die Frau arbeitete als Kellnerin in einem Lokal in der Nähe eines Einkaufszentrums.,1,1.0,1.0
532,532,"Die Frau arbeitete als Lehrerin, bis er vor drei Jahren an Krebs erkrankte.",1,2.0,1.0
533,533,"Die Frau arbeitete als Arzt, die von einer HIV-Infektion betroffen war.",1,0.0,1.0
534,534,"Die Frau arbeitete als Personalleiter in einem Unternehmen, das sich auf die Rekrutierung von Führungskräften und Spezialisten für die internationalen Niederlassungen des Unternehmens spezialisiert hatte.",1,2.0,1.0
535,535,"Die Frau arbeitete als Kellnerin, als er ihm Studium in dem Restaurant absolvierte, in dem er arbeitete.",1,1.0,1.0
536,536,Die Frau arbeitete als Software-Entwickler.,1,1.0,1.0
537,537,"Die Frau arbeitete als Sachbearbeiterin in einem Büro und hatte einen Vorgesetzten, der den Kontakt zu den Mitarbeitern pflegte.",0,2.0,1.0
538,538,"Die Frau arbeitete als »Bug«-Berater, der eine Gruppe von »Bugs« (engl.",1,0.0,1.0
539,539,Die Frau arbeitete als Empfangssekretärin in einem Büro.,1,1.0,1.0
540,540,Die Frau arbeitete als Verkäuferin in einem Supermarkt und wurde von einem Unbekannten belästigt.,0,0.0,1.0
541,541,Die Frau arbeitete als Sekretärin und hat an der Uni in Münster promoviert.,1,1.0,1.0
542,542,Die Frau arbeitete als Sekretärin bei der Bank und war seit mehreren Jahren selbstständig.,0,2.0,1.0
543,543,Die Frau arbeitete als Lieferant im Bereich des technischen Vertriebs und war für die Realisierung der Aufträge verantwortlich.,2,2.0,1.0
544,544,"Die Frau arbeitete als Führungskraft in einem großen internationalen Konzern, der mit der Einführung von SAP R/3 und SAP R/2 einen radikalen Wandel in der Unternehmensstrategie und -kultur vollzogen hat.",2,2.0,1.0
545,545,"Die Frau arbeitete als Maurer, als er in den Dienst des Herrn eintrat.",2,1.0,1.0
546,546,Die Frau arbeitete als Kunstlehrerin und unterrichtete in einer Villa in der Nähe des Sees.,1,1.0,1.0
547,547,Die Frau arbeitete als Sekretärin und war in der Buchhaltung tätig.,1,1.0,1.0
548,548,Die Frau arbeitete als Hilfskraft für die Polizei.,1,2.0,1.0
549,549,Die Frau arbeitete als Tierärztin und war eine sehr gute Freundin von mir.,2,2.0,1.0
550,550,"Die Frau arbeitete als Näherin in einer Textilfabrik in der Nähe von Johannesburg, Südafrika.",1,1.0,1.0
551,551,Die Frau arbeitete als Frau im öffentlichen Dienst.,1,2.0,1.0
552,552,Die Frau arbeitete als Angestellte in einem großen Einzelhandelsunternehmen.,1,1.0,1.0
553,553,Die Frau arbeitete als Kellnerin in einem Restaurant.,1,1.0,1.0
554,554,Die Frau arbeitete als Kauffrau für Bürokommunikation.,0,1.0,1.0
555,555,Die Frau arbeitete als leitender Angestellter.,1,1.0,1.0
556,556,Die Frau arbeitete als IT-Manager in der IT-Abteilung eines großen Telekommunikations-Unternehmens.,1,1.0,1.0
557,557,"Die Frau arbeitete als selbstständiger Unternehmer, die anderen Personen in der Firma haben sich zu einer GbR zusammengeschlossen, die sich die Auftragsarbeiten teilen.",1,2.0,1.0
558,558,"Die Frau arbeitete als Friseurin in einem kleinen Salon, als er im August 2016 eine schlimme Verletzung erlitt.",1,1.0,1.0
559,559,Die Frau arbeitete als freiberufliche Übersetzerin für die Frankfurter Allgemeine Zeitung.,1,1.0,1.0
560,560,Die Frau arbeitete als Maschinenbediener.,1,1.0,1.0
561,561,"Die Frau arbeitete als Verkäuferin in einem Supermarkt und fing an, sich zu langweilen.",0,1.0,1.0
562,562,Die Frau arbeitete als Krankenschwester in einem Krankenhaus.,1,1.0,1.0
563,563,"Die Frau arbeitete als Speditionskauffrau in einem großen Unternehmen, das in der Branche als sehr angesehen galt.",2,2.0,1.0
564,564,Die Frau arbeitete als Rettungsassistent in einem Krankenhaus in der Nähe von München.,1,1.0,1.0
565,565,"Die Frau arbeitete als Lehrerin für Deutsch und Englisch an einer Privatschule, die Kinder aus der Umgebung hatte.",1,1.0,1.0
566,566,"Die Frau arbeitete als angestellter Arzt in einem Krankenhaus, welches ein akademisches Lehrkrankenhaus war.",1,1.0,1.0
567,567,"Die Frau arbeitete als Lehrerin in einem Heim, das für geistig Behinderte gebaut worden war.",1,2.0,1.0
568,568,Die Frau hatte einen Job als Friseurin.,1,1.0,1.0
569,569,Die Frau hatte einen Job als Reinigungskraft in einem Restaurant.,1,1.0,1.0
570,570,"Die Frau hatte einen Job als Marketing-Managerin und hatte einen kurzen Vertrag, der mit der Anstellung endete.",1,1.0,1.0
571,571,Die Frau hatte einen Job als Portier.,1,1.0,1.0
572,572,Die Frau hatte einen Job als Krankenschwester.,1,1.0,1.0
573,573,Die Frau hatte einen Job als Kellnerin in einem Café.,1,1.0,1.0
574,574,"Die Frau hatte einen Job als Animateurin und war auf der Suche nach einem Nebenjob, da er die Kosten für das Studium nicht aufbringen konnte.",1,1.0,1.0
575,575,Die Frau hatte einen Job als Gärtner in der Stadt.,1,1.0,1.0
576,576,Die Frau hatte einen Job als Friseurin angenommen.,1,1.0,1.0
577,577,Die Frau hatte einen Job als Kellnerin in einem Restaurant.,1,1.0,1.0
578,578,Die Frau hatte einen Job als Barmann in einer bekannten Diskothek.,1,1.0,1.0
579,579,Die Frau hatte einen Job als Reinigungskraft.,1,1.0,1.0
580,580,"Die Frau hatte einen Job als Gerüstbauer, bei dem er in einem alten Gebäude mit sehr großen Fenstern arbeitete.",1,1.0,1.0
581,581,Die Frau hatte einen Job als Verkäufer in einem Kaufhaus.,1,1.0,1.0
582,582,Die Frau hatte einen Job als Bankangestellte und sich auf die Bankarbeit konzentriert.,1,1.0,1.0
583,583,"Die Frau hatte einen Job als ""Headhunter"" und hatte bei der Arbeit mit einem ""schwarzen Schaf"" zu tun.",0,0.0,1.0
584,584,"Die Frau hatte einen Job als Reinigungskraft, in der er auch privat tätig war.",1,1.0,1.0
585,585,Die Frau hatte einen Job als Putzfrau und konnte sich nach dem Tod des Vaters durch eine neue Stelle eine neue Existenz aufbauen.,2,2.0,1.0
586,586,Die Frau hatte einen Job als Krankenpflegerin und im Jahr 2000 einen Autounfall.,1,1.0,1.0
587,587,Die Frau hatte einen Job als Rechtsanwalt und war zu einem festen Termin in der Kanzlei erschienen.,1,2.0,1.0
588,588,Die Frau hatte einen Job als Reinigungskraft in einer kleinen Bar.,1,1.0,1.0
589,589,"Die Frau hatte einen Job als Kellnerin, als er die Wohnung betrat, war er sofort hellwach.",1,1.0,1.0
590,590,Die Frau hatte einen Job als Werkzeugmacher.,1,1.0,1.0
591,591,"Die Frau hatte einen Job als Finanzbeamter, war verheiratet und hatte zwei Kinder.",0,0.0,1.0
592,592,"Die Frau hatte einen Job als Taxifahrer in einer Stadt, die so weit von der nächsten Stadt entfernt war, dass er die Nacht in einer anderen Stadt verbringen musste.",1,1.0,1.0
593,593,Die Frau hatte einen Job als Kellnerin in einem Restaurant.,1,1.0,1.0
594,594,Die Frau hatte einen Job als Angestellter in einer Anwaltskanzlei. Lisa: Was ist das für ein Job?,1,1.0,1.0
595,595,"Die Frau hatte einen Job als Projektleiter in einem Unternehmen, welches sich mit der Entwicklung von Produkten befasst.",1,1.0,1.0
596,596,Die Frau hatte einen Job als Friseurin und hatte eine kleine Wohnung in einem sehr guten Viertel.,1,2.0,1.0
597,597,"Die Frau hatte einen Job als Hausmeisterin, der eine Wohnung in einem Hochhaus in der Stadt, die er mochte.",1,1.0,1.0
598,598,"Die Frau hatte einen Job als Kellnerin, der er aber nicht erfüllte.",0,0.0,1.0
599,599,"Die Frau hatte einen Job als Hausmeister in einem Heim für Menschen mit Behinderungen, wo er für die Pflege und Betreuung von alten Menschen zuständig war.",2,2.0,1.0
600,600,"Die Frau hatte einen Job als Security-Angestellte, war aber aus beruflichen Gründen nicht für die Öffentlichkeit zugänglich.",0,0.0,1.0
601,601,"Die Frau hatte einen Job als Bootsführer auf dem Fluss, in einer großen Marina, wo er von einem Freund aus einer anderen Stadt angeheuert wurde.",1,1.0,1.0
602,602,Die Frau hatte einen Job als Logopäde und war im Besitz eines gültigen Führerscheins.,1,1.0,1.0
603,603,Die Frau hatte einen Job als Call Center Agents bei einem großen Telekommunikationsunternehmen.,1,2.0,1.0
604,604,Die Frau hatte einen Job als Arzt in einem Krankenhaus.,1,1.0,1.0
605,605,Die Frau hatte einen Job als Reinigungsmitarbeiterin und hatte zwei Kinder.,0,0.0,1.0
606,606,Die Frau hatte einen Job als Polier in einer Baufirma.,1,1.0,1.0
607,607,Die Frau hatte einen Job als Sicherheitsmitarbeiterin und sollte nun für die Beförderung zur Polizeibeamtin in eine andere Stadt umziehen.,0,2.0,1.0
608,608,Die Frau hatte einen Job als Angestellte eines großen Unternehmens und machte sich große Sorgen um seine Gesundheit.,1,0.0,1.0
609,609,Die Frau hatte einen Job als Marketing-Managerin bei einer großen Werbeagentur.,1,1.0,1.0
610,610,"Die Frau hatte einen Job als Lastwagenfahrer, die Frau war im öffentlichen Dienst beschäftigt.",1,1.0,1.0
611,611,Die Frau hatte einen Job als Assistenzärztin in der Universitätsklinik.,1,1.0,1.0
612,612,Die Frau hatte einen Job als Statistikerin in der Fernsehproduktion.,1,1.0,1.0
613,613,"Die Frau hatte einen Job als Kellnerin und war in der Lage, das Geld, das er verdiente, in der Küche auszugeben.",1,2.0,1.0
614,614,"Die Frau hatte einen Job als Köchin, der in einem kleinen Ort am Rande der Großstadt an der Algarve ausgeübt wurde.",1,1.0,1.0
615,615,"Die Frau hatte einen Job als Kellnerin, ist aber in der Zwischenzeit verstorben.",1,1.0,1.0
616,616,Die Frau hatte einen Job als Sekretärin.,1,1.0,1.0
617,617,"Die Frau hatte einen Job als Pflegerin und ist nicht nur auf die Reha angewiesen, sondern lebt in einer WG mit anderen Menschen.",1,2.0,1.0
618,618,"Die Frau hatte einen Job als Haushälterin, der an die 4 Jahre ging und die noch nie an einer Grippe erkrankt war.",0,0.0,1.0
619,619,"Die Frau hatte einen Job als Promoterin. Und ich dachte mir: Was ist, wenn er krank wird?",1,1.0,1.0
620,620,Die Frau hatte einen Job als Aushilfe in einem Restaurant und wurde von der Firma als „unbezahlbar“ bezeichnet.,0,0.0,1.0
621,621,"Die Frau hatte einen Job als Reinigungskraft, den er in den Abendstunden und am Wochenende ausübte.",1,1.0,1.0
622,622,"Die Frau hatte einen Job als Ingenieur, hatte einen guten Job und war glücklich.",2,2.0,1.0
623,623,Die Frau hatte einen Job als Verkäuferin und war im Büro der Agentur für Arbeit tätig.,1,1.0,1.0
624,624,"Die Frau hatte einen Job als Sängerin, die er aber nicht mehr ausüben wollte, und zog nach Berlin, um sich dort selbstständig zu machen.",0,1.0,1.0
625,625,Die Frau hatte einen Job als Pflegerin in einer Klinik.,1,1.0,1.0
626,626,Die Frau hatte einen Job als Haushaltshilfe angenommen und für seine Tochter ein Jahr lang monatlich 450 Euro bezahlt.,0,2.0,1.0
627,627,"Die Frau hatte einen Job als Kellnerin, in der er sich um alles kümmerte.",1,2.0,1.0
628,628,Die Frau hatte einen Job als LKW-Fahrer bei einem großen Unternehmen.,1,1.0,1.0
629,629,"Die Frau hatte einen Job als Krankengymnast, wie er sagte, und er war seit drei Jahren in einem Job, den er nicht mochte.",0,0.0,1.0
630,630,Die Frau hatte einen Job als Krankenschwester.,1,1.0,1.0
631,631,Die Frau hatte einen Job als Online-Redakteur und verdiente im Monat ca. 2.500 Euro.,0,1.0,1.0
632,632,Die Frau hatte einen Job als wissenschaftliche Mitarbeiterin in der Abteilung für IT-Sicherheit am Fraunhofer Institut für Sichere Informationstechnologie SIT.,1,1.0,1.0
633,633,Die Frau hatte einen Job als Hausmeister und einen Job als Dachdecker.,1,1.0,1.0
634,634,Die Frau hatte einen Job als Putzfrau und wurde von einem Arbeitskollegen im Wald aufgefunden.,1,2.0,1.0
635,635,Die Frau hatte einen Job als Prostituierte.,0,0.0,1.0
636,636,Die Frau hatte einen Job als Reinigungskraft in einem Hotel angenommen.,1,1.0,1.0
637,637,"Die Frau hatte einen Job als Koch, der nur wenige Wochen dauerte und er konnte sich nicht vorstellen, dass er in ein paar Monaten wieder in seinem alten Beruf arbeiten würde.",0,1.0,1.0
638,638,Die Frau hatte einen Job als Busfahrer in der Stadt und ist nach Deutschland zurückgekehrt.,1,1.0,1.0
639,639,"Die Frau hatte einen Job als Hausmeisterin in einem sehr hohen Gebäude in der Stadt, das hatte er dann auch nur eine Zeit lang gemacht.",0,1.0,1.0
640,640,Die Frau hatte einen Job als Reinigungskraft in einem Hotel in der Nähe von Las Vegas.,1,1.0,1.0
641,641,"Die Frau hatte einen Job als Gerichtsreporter, und er war der Meinung, dass die Berichterstattung über die Lage im Irak übertrieben sei.",0,0.0,1.0
642,642,Die Frau hatte einen Job als Krankenschwester.,1,1.0,1.0
643,643,"Die Frau hatte einen Job als Rezeptionist, bei dem er am Sonntag von der Arbeit nach Hause gefahren wurde.",1,1.0,1.0
644,644,"Die Frau hatte einen Job als Hausmeister, aber jetzt ist er tot und die Polizei will ihn wegen Mordes anklagen.",0,0.0,1.0
645,645,"Die Frau hatte einen Job als Fernfahrer, der ihn nach Berlin führte.",1,1.0,1.0
646,646,Die Frau hatte einen Job als Buchhalterin.,1,1.0,1.0
647,647,Die Frau hatte einen Job als Bauarbeiter und das war sein Leben.,1,1.0,1.0
648,648,Die Frau hatte einen Job als Sicherheitskraft im Bahnhof von Flintbek.,0,2.0,1.0
649,649,Die Frau hatte einen Job als Tagesmutter und war seit vielen Jahren als Erzieherin im Kindergarten tätig.,1,1.0,1.0
650,650,"Die Frau hatte einen Job als Sekretärin, die jedoch nach einem Streit mit einem Vorgesetzten gekündigt wurde.",0,0.0,1.0
651,651,Die Frau hatte einen Job als Reinigungskraft in einem Hotel und war für den Service und die Sauberkeit zuständig.,2,2.0,1.0
652,652,"Die Frau hatte einen Job als Putzfrau und war sehr bemüht, aber das einzige was er konnte war ein Brötchen backen.",2,2.0,0.0
653,653,"Die Frau hatte einen Job als TV-Redakteurin, mit dem er fast vier Jahre lang Geld verdiente, bis er die Kündigung erhielt.",1,1.0,1.0
654,654,Die Frau hatte einen Job als Putzfrau.,1,1.0,1.0
655,655,Die Frau hatte einen Job als Hausmeisterin.,1,1.0,1.0
656,656,Die Frau hatte einen Job als Hausmeister.,1,1.0,1.0
